rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
7231,59.630001068115234,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,12,True,True,False,False,False,True,False,False,True
7241,51.11000061035156,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7251,46.560001373291016,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,15,True,False,False,False,True,True,False,True,True
7261,39.79999923706055,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7271,43.02000045776367,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7281,40.290000915527344,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,12,False,True,False,False,False,False,False,True,True
7291,49.119998931884766,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7301,34.779998779296875,6.699999809265137,8.890000343322754,4.599999904632568,0.2575100064277649,13,False,False,False,False,True,True,False,True,True
7311,38.400001525878906,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,True,False,False,True,False,False,False,False,True
7321,36.45000076293945,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,13,False,True,False,False,False,True,False,True,True
7331,62.560001373291016,9.0,8.890000343322754,2.200000047683716,0.2575100064277649,16,False,False,True,False,False,False,False,True,True
7341,63.25,9.0,8.890000343322754,2.200000047683716,0.2575100064277649,17,True,True,False,False,False,True,False,False,True
7351,57.38999938964844,9.0,8.890000343322754,2.200000047683716,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7361,40.900001525878906,9.0,8.890000343322754,2.200000047683716,0.2575100064277649,12,False,False,True,False,False,False,False,True,True
7371,51.18999862670898,9.0,8.890000343322754,2.200000047683716,0.2575100064277649,15,True,False,True,False,False,True,False,False,True
7381,41.34000015258789,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7391,37.95000076293945,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,False,False,True,False,True,False,True,True
7401,31.81999969482422,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,False,True,False,False,True,False,True,True
7411,37.5099983215332,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7421,47.790000915527344,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,False,True,False,False,True,False,True,True
7431,39.88999938964844,6.599999904632568,8.890000343322754,1.0,0.2575100064277649,17,False,True,False,False,False,True,False,True,True
7441,47.150001525878906,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,16,True,True,False,False,False,True,False,True,True
7451,58.619998931884766,6.800000190734863,8.890000343322754,1.5,0.2575100064277649,16,True,True,False,False,False,False,False,False,True
7461,57.75,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,15,False,False,True,False,True,False,False,False,True
7471,40.560001373291016,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,13,True,True,False,False,False,False,False,True,True
7481,47.22999954223633,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7491,43.63999938964844,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,13,True,False,True,True,True,True,False,False,True
7501,53.0099983215332,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,14,False,False,True,False,False,True,False,True,True
7511,42.630001068115234,6.599999904632568,8.890000343322754,0.5,0.2575100064277649,15,True,False,True,False,False,True,False,True,True
7521,38.95000076293945,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,12,False,True,False,False,False,True,False,False,True
7531,49.45000076293945,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,17,True,True,False,False,False,True,False,True,True
7541,58.68000030517578,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,17,True,True,False,False,False,True,False,True,True
7551,38.84999847412109,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,16,True,False,True,False,False,True,False,True,True
7561,42.04999923706055,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7571,41.52999877929688,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,13,True,True,False,False,False,False,False,True,True
7581,40.97999954223633,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,12,False,True,False,False,False,False,False,True,True
7591,48.02000045776367,9.800000190734863,8.890000343322754,4.300000190734863,0.2575100064277649,15,False,False,True,True,True,True,False,False,True
7601,45.95000076293945,9.0,8.890000343322754,2.5,0.2575100064277649,12,False,True,False,False,False,False,False,True,True
7611,68.36000061035156,9.0,8.890000343322754,2.5,0.2575100064277649,17,False,False,True,False,False,True,False,True,True
7621,43.38999938964844,9.0,8.890000343322754,2.5,0.2575100064277649,13,False,True,False,False,False,True,False,True,True
7631,41.400001525878906,9.0,8.890000343322754,2.5,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7641,51.47999954223633,9.0,8.890000343322754,2.5,0.2575100064277649,16,False,False,True,False,False,True,False,True,True
7651,61.15999984741211,9.0,8.890000343322754,2.5,0.2575100064277649,15,False,True,False,False,False,True,False,True,True
7661,53.36000061035156,7.199999809265137,8.890000343322754,1.0,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7671,64.66999816894531,7.199999809265137,8.890000343322754,1.0,0.2575100064277649,13,True,False,True,False,False,True,False,True,True
7681,58.290000915527344,7.199999809265137,8.890000343322754,1.0,0.2575100064277649,14,False,False,True,False,False,False,False,True,True
7691,53.9900016784668,7.199999809265137,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,False,False,True,False,False,True
7701,60.27000045776367,7.199999809265137,8.890000343322754,1.0,0.2575100064277649,12,False,False,True,False,True,True,False,True,True
7711,44.77999877929688,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,15,True,True,False,False,False,True,False,True,True
7721,52.7599983215332,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
7731,34.619998931884766,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
7741,60.31999969482422,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,14,True,True,False,True,False,True,False,True,True
7751,39.91999816894531,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,14,False,True,False,False,False,False,False,True,True
7761,42.459999084472656,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,14,False,True,False,False,False,False,False,True,True
7771,60.040000915527344,6.699999809265137,8.890000343322754,5.0,0.2575100064277649,15,False,True,False,False,False,True,False,True,True
7781,40.810001373291016,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,13,False,True,False,False,False,True,False,True,True
7791,58.18999862670898,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,15,True,True,False,False,False,True,False,True,True
7801,38.33000183105469,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7811,38.88999938964844,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,12,True,False,True,False,False,True,False,False,True
7821,55.47999954223633,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,15,False,False,True,True,False,True,False,False,True
7831,45.59999847412109,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,16,False,True,False,False,False,True,False,True,True
7841,44.59999847412109,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7851,48.33000183105469,6.599999904632568,8.890000343322754,0.1000000014901161,0.2575100064277649,16,True,False,True,False,True,True,False,False,True
7861,37.15999984741211,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,13,True,True,False,False,False,True,False,True,True
7871,48.220001220703125,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,16,False,False,True,False,False,True,False,False,True
7881,59.2400016784668,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,18,False,False,True,False,False,False,False,True,True
7891,55.72999954223633,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,12,False,False,True,True,False,True,False,True,True
7901,62.27999877929688,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,12,False,False,True,False,False,True,False,True,True
7911,33.7400016784668,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,12,True,True,False,False,False,False,False,True,True
7921,41.0,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,12,False,True,False,False,False,False,False,True,True
7931,37.52999877929688,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,13,False,False,True,False,False,False,False,False,True
7941,43.36000061035156,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,13,True,True,False,False,False,False,False,True,True
7951,41.36000061035156,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7961,48.7400016784668,8.699999809265137,8.890000343322754,2.0999999046325684,0.2575100064277649,14,True,False,True,True,True,True,False,False,True
7971,40.040000915527344,7.699999809265137,8.890000343322754,3.5,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
7981,41.060001373291016,7.699999809265137,8.890000343322754,3.5,0.2575100064277649,18,False,True,False,False,False,True,False,True,True
7991,49.5,7.699999809265137,8.890000343322754,3.5,0.2575100064277649,16,False,True,False,False,False,True,False,True,True
8001,53.369998931884766,10.5,12.960000038146973,9.0,0.7136300206184387,13,True,True,False,False,False,True,False,True,True
8011,62.06999969482422,10.5,12.960000038146973,9.0,0.7136300206184387,12,False,False,True,False,False,True,False,False,True
8021,40.84000015258789,10.5,12.960000038146973,9.0,0.7136300206184387,12,False,True,False,False,False,True,False,True,True
8031,54.18999862670898,10.5,12.960000038146973,9.0,0.7136300206184387,12,True,False,True,False,False,True,False,True,True
8041,54.4900016784668,10.5,12.960000038146973,9.0,0.7136300206184387,12,False,True,False,False,False,True,False,True,True
8051,39.31999969482422,10.5,12.960000038146973,9.0,0.7136300206184387,14,False,True,False,False,False,True,False,True,True
8061,52.290000915527344,10.5,12.960000038146973,9.0,0.7136300206184387,12,True,True,False,False,False,True,False,True,True
8071,46.0099983215332,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
8081,37.290000915527344,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,12,True,True,False,False,False,True,False,True,True
8091,35.18000030517578,8.199999809265137,8.890000343322754,5.0,0.2575100064277649,12,False,True,False,False,False,True,False,True,True
8101,54.4900016784668,22.299999237060547,8.890000343322754,12.0,0.2575100064277649,13,True,True,False,False,False,True,False,True,True
8111,61.540000915527344,22.299999237060547,8.890000343322754,12.0,0.2575100064277649,13,True,True,False,False,False,False,False,True,True
8121,63.95000076293945,22.299999237060547,8.890000343322754,12.0,0.2575100064277649,15,True,True,False,False,False,True,False,True,True
8131,55.68000030517578,22.299999237060547,8.890000343322754,12.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
8141,54.18999862670898,22.299999237060547,8.890000343322754,12.0,0.2575100064277649,12,False,False,True,True,False,False,False,True,True
8151,37.83000183105469,8.199999809265137,8.890000343322754,4.0,0.2575100064277649,12,True,True,False,False,False,False,False,True,True
8161,54.810001373291016,8.199999809265137,8.890000343322754,4.0,0.2575100064277649,16,True,True,False,False,False,True,False,False,True
8171,48.58000183105469,8.199999809265137,8.890000343322754,4.0,0.2575100064277649,16,True,False,True,False,True,False,False,True,True
8181,54.810001373291016,8.199999809265137,8.890000343322754,4.0,0.2575100064277649,14,False,True,False,False,False,True,False,True,True
8191,61.7599983215332,10.899999618530272,8.890000343322754,0.3000000119209289,0.2575100064277649,12,False,False,True,False,False,True,True,True,True
8201,66.16999816894531,4.699999809265137,8.890000343322754,0.6000000238418579,0.2575100064277649,17,True,False,True,True,True,True,False,False,True
8211,67.31999969482422,4.699999809265137,8.890000343322754,0.6000000238418579,0.2575100064277649,16,False,False,True,True,False,True,False,False,True
